NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAR_FID,NEAREST_OPENSPACE,NEAR_FID_ROAD,NEAREST_ROAD,prevalence_int,Latitude_Last,Longitude_Last
43.65138,6.293924E-02,42.79786,24.08531,27986,18.5364960,6105,43.7851719896884,4.9,905135,46257
76.65903,7.667511E-02,13.69593,24.58393,17113,603.839746,502376,35.8667491914647,12.7,846110,222593
47.41621,6.978223E-02,16.73655,22.9934,36676,13.2528315,452632,39.1816506951997,15,907245,206991
43.5009,7.409945E-02,15.44672,19.645,5959,316.225111,79464,30.7211706763645,7.3,870199,155546
58.1998,7.175488E-02,18.22714,23.44034,2743,29.6070757,166472,64.5490217739045,12.5,895557,225431
36.80401,7.179458E-02,16.65478,21.73661,1872,51.1407919,380153,82.1842144563941,15.6,904270,116794
52.92188,7.122824E-02,17.89927,23.53651,55779,76.3323962,426478,80.9402317174675,8.2,902413,229994
58.1998,7.175488E-02,18.22714,23.44034,2120,120.403781,461398,36.0475959319915,13.1,895453,225571
72.95318,0.0757493,14.34781,23.89504,24832,52.2594472,502655,113.55206837246,18.1,867209,232187
32.26984,0.0665978,14.0507,22.78922,27666,50.3666875,195694,35.4380397783922,18,940794,227013
46.62793,7.017326E-02,16.5523,23.44315,51053,20.6412906,125929,49.7240926338869,8.7,911247,230075
36.98855,7.066062E-02,13.27914,23.51132,46788,128.091258,471638,34.3009078123288,10.7,924471,253731
35.16529,0.0662522,15.08254,22.85625,34203,0,152589,56.3996064526417,10.7,932905,214667
45.25126,7.200785E-02,15.21313,21.16231,48098,10.0588185,85228,30.9776172619358,15.7,891223,173049
56.00325,7.172544E-02,18.58695,23.53935,7512,185.208966,493213,33.4791845555399,6.1,897749,230457
58.92721,7.201508E-02,18.36501,23.44842,24308,22.7640163,498446,82.950674502187,6.2,894753,228171
57.59325,7.162341E-02,18.19808,23.44984,2111,27.0521708,140977,42.8535335105177,10.5,895823,224520
69.55671,7.476218E-02,15.13313,23.59602,38792,0,234928,50.7356252282755,21.1,878144,237814
44.65591,7.192952E-02,15.2404,21.15359,33150,12.3222944,55364,139.341531036466,8.3,892643,172643
70.40781,7.445698E-02,15.60717,23.63495,11851,24.9585212,493865,3.43488042140958,4.6,874319,227095
50.70444,7.426145E-02,14.87006,19.88082,973,0,101950,80.3073376726874,3.6,866261,166478
28.70262,6.705473E-02,13.29044,22.74605,48953,0,188422,35.8759526062659,21.6,947180,236053
42.04569,7.140766E-02,16.97166,21.48805,44651,314.881079,44897,51.0430806147368,22.5,879755,110470
39.21215,6.995904E-02,15.56973,21.58917,17081,118.082819,391277,107.654684088053,6.5,913108,185585
54.10895,7.128601E-02,16.81235,22.7001,14348,179.043920,156125,56.04275974777,6.4,894258,205632
35.42765,6.631971E-02,15.1504,22.8708,33692,405.066457,143191,50.5683925976269,5.8,931689,213518
77.65762,7.750686E-02,13.1573,23.91489,33735,46.3209330,512370,32.9817274220669,19.6,821821,240951
43.39404,7.290224E-02,15.89482,20.85777,907,185.110012,390958,70.3871729389059,15.9,872621,113674
44.25336,7.000267E-02,15.90065,23.43204,2975,182.332536,100252,41.2108091849688,18.6,914748,233012
54.73706,7.100992E-02,17.95586,23.4785,13187,23.4550219,166401,47.8380990582437,2.6,899102,222123
53.84063,7.091882E-02,17.97251,23.49179,1246,44.3652286,442906,39.5875961645388,7,900870,223081
42.85386,7.144901E-02,14.07929,23.57978,602,60.6052047,167395,50.2239805614617,8.6,913868,249114
35.20911,7.159715E-02,15.73258,21.86537,39909,0,15170,85.7310100809616,20.5,927966,113430
47.19613,0.0698058,16.965,23.42464,39174,42.1242599,461812,82.290042634121,10.9,910578,224778
35.9782,6.620261E-02,15.26764,22.91829,33691,165.002589,100433,40.5471945215858,5.7,930564,213880
51.03527,7.182412E-02,15.86573,22.36294,34393,56.6137356,407908,34.5040041358819,6.4,891025,189795
79.31451,7.760698E-02,12.84647,24.24438,48934,101.183995,499549,21.9957726681914,7.3,826595,249402
32.02015,6.651973E-02,14.01894,22.77101,27920,112.495921,193446,62.9803883606044,8.1,941860,225904
34.5163,6.634405E-02,14.81007,22.86583,50161,78.5522859,149885,70.6780136833322,8.1,934792,219314
57.06024,7.138849E-02,17.88954,23.42529,42311,28.9054427,496022,45.1074842164835,16.4,895831,220789
54.42527,7.109454E-02,18.0979,23.49967,39832,47.3798022,113218,29.2906132100762,9,899895,224825
52.93761,7.117981E-02,17.94456,23.53192,9123,131.308134,146635,76.8338676930115,8.7,902376,229814
46.34285,7.206352E-02,15.17944,21.31523,48072,13.3528826,421486,26.3565428011415,19,890013,174348
43.06233,0.0714124,14.26379,23.57664,49048,29.6349798,166062,33.0235311875924,10.2,913973,247921
36.80632,7.196518E-02,16.43567,21.65832,34039,47.9402451,377946,46.6297527783352,12.5,903242,117748
67.89146,7.614843E-02,13.70517,24.00601,23093,49.9599013,541858,113.621031813735,11.1,875931,251457
32.14736,6.730536E-02,13.89728,22.88757,1452,718.618143,472333,13.5931284255625,4.2,939725,233565
47.60312,7.212234E-02,15.21509,21.59212,38385,49.6415924,63069,38.7055954526615,18.5,889161,176594
70.35515,7.468825E-02,15.35265,23.60816,48270,55.5769503,496242,35.0203732506936,9.8,876641,233763
47.08182,0.0720726,15.19428,21.52138,38385,360.488714,70113,25.8834793202722,13.2,889470,176563
55.88353,7.127067E-02,18.09414,23.47421,2013,12.2096834,148627,82.9726805974601,8.8,897747,223274
44.91284,7.014742E-02,20.62613,21.70149,1578,10.0116893,385387,26.13136042916,5.6,878562,98513
78.26741,7.699369E-02,13.49009,24.69851,36951,71.3685392,276135,33.9108941535905,10.9,851129,233602
52.81575,7.146099E-02,17.16832,23.55145,31619,20.4352537,140168,41.8762331460438,15.1,902426,233619
43.66166,6.942671E-02,16.11954,23.38759,28913,28.7508768,154276,48.9280651016615,22.2,915806,229090
41.29929,0.06902,15.62033,23.36394,46277,39.1478340,433462,29.7334568489126,9.5,919984,230634
55.98808,7.135673E-02,18.19507,23.48373,1788,75.8985273,115458,35.7753303430588,14.5,898044,224758
41.65464,7.109717E-02,17.82579,21.62437,34779,14.7146667,43819,27.8337908630322,28.5,883397,108454
40.17526,7.088001E-02,14.08487,23.5391,12712,102.034092,469285,62.7582692500924,14.6,918627,247655
54.17022,7.088218E-02,17.8817,23.47786,36902,24.3192050,134124,37.8906436037745,10.4,900230,221248
71.68709,7.651666E-02,13.67174,24.19915,42534,0,299044,74.0222992396288,11.7,870494,245325
37.98703,6.946065E-02,14.51187,23.4462,37836,0,464304,80.1916818426165,3.5,926045,240230
37.69514,7.029259E-02,13.92908,23.49901,47381,23.6023714,203043,113.872135284809,6.3,923455,247315
53.88086,7.096308E-02,18.01102,23.4963,37413,25.2966659,427953,17.4284488957268,4.3,901158,223977
46.68369,6.991199E-02,20.95354,21.58107,45637,75.1053357,398263,44.5836035913604,23.6,868544,96724
41.14912,7.157763E-02,16.98601,21.39697,22281,200.073223,401014,70.2632752863897,11.1,883497,112177
55.9004,7.195537E-02,16.47132,22.43652,2704,68.2201180,448234,79.9750834257124,12.3,888984,202061
37.34012,0.0702197,13.89178,23.49371,28555,0,464957,9.73397916405373,11,924250,246838
51.70785,7.146651E-02,16.24339,22.25269,41084,0,410631,77.758079982222,7.4,894123,196587
42.65429,7.161467E-02,16.5052,21.41189,28578,118.010849,28373,74.4938007510939,17.5,876656,110209
40.19618,6.891393E-02,15.34628,23.36644,46147,45.9270930,427513,48.9551303155177,4.1,922551,231599
39.73779,6.966909E-02,15.71366,21.72702,49997,243.590446,413803,27.7702136697483,6.4,914702,189925
47.4575,7.136802E-02,15.82802,22.2114,40970,63.9315337,385760,76.9599695398919,9.5,897082,187763
65.58405,0.0735618,15.71446,23.37998,7724,258.399007,221064,188.228991470809,12.8,873193,208490
63.33825,7.317029E-02,16.76051,23.36596,32625,0,252800,12.3200823197818,9.1,889319,236891
61.32646,7.218886E-02,17.39966,23.26287,25645,19.0840025,496741,60.1730074174446,9.6,888978,218854
42.83739,7.129788E-02,14.49281,23.56455,12254,188.712801,190584,62.1215980122968,9.5,914500,245288
42.28747,6.565705E-02,35.39685,23.60581,2716,129.882551,353467,31.8138568661476,20.4,931680,67611
38.37862,0.0699708,21.94093,21.92697,27418,66.3035289,388282,65.4480673424965,14.3,930299,96976
,7.704604E-02,13.3,20.74868,28730,20.0804716,562611,34.6077812769908,14.5,800680,274390
44.97811,6.951781E-02,16.47465,23.39772,49513,60.5541585,137582,86.0211638045827,6.5,914182,226707
41.88097,7.126501E-02,17.28424,21.54785,47819,49.1254899,33814,54.7035947047006,6.6,881204,109517
79.20344,7.703947E-02,13.36215,24.80985,18037,978.823386,518343,63.2900552251945,18.8,847515,238574
42.408,0.0709087,18.13504,21.65059,35424,11.5724162,399148,50.6418967286562,24.8,881297,105923
51.57632,7.139152E-02,16.29287,22.24109,23799,92.5704960,415707,44.3613888885042,4.1,894887,197299
44.87497,7.034364E-02,19.58212,21.67074,1500,81.1740262,401642,44.6124373085799,9,876064,100451
70.44519,7.453462E-02,15.55623,23.61151,39620,0,503272,35.6861268018578,18.2,875576,230521
76.98013,8.126906E-02,13.30001,23.8624,35950,174.542053,560315,150.360056823722,10.8,830394,286842
65.94736,7.405091E-02,15.56011,23.39916,44467,157.679221,225708,104.589246354997,10.1,884300,240815
46.4995,7.198132E-02,15.21072,21.50356,47870,163.846177,412320,16.7888031508603,5.7,891084,175939
56.59484,7.317723E-02,15.21673,22.18683,42693,0,419954,35.0655618641846,14.1,874085,185015
44.19635,7.133238E-02,16.86433,21.40837,28640,34.3837752,40585,47.3393896018346,4.8,873684,107278
34.54976,6.992315E-02,13.31008,23.39741,26725,0,204889,78.0795935492175,5.5,930251,251100
53.84063,7.091882E-02,17.97251,23.49179,770,46.4765046,428204,73.2730418491733,13.3,900875,223638
,7.963639E-02,13.3,23.11519,2275,20.5778736,550262,67.6154964164613,22.7,813457,275822
48.0359,7.074349E-02,16.30675,22.17715,29662,60.2626017,439159,81.0050940746931,15.5,901768,197265
55.95145,7.177211E-02,18.63527,23.54963,32866,52.7302967,226367,43.8586077187014,11.1,898344,231225
42.93261,6.989201E-02,15.58252,23.43215,39721,229.839488,147135,23.0816347025959,14.3,916787,234657
35.36967,7.144947E-02,15.94466,21.88182,10725,286.582309,13798,58.4554678158531,5,930604,111663
51.40434,7.123204E-02,17.00744,23.52917,26686,209.776477,143225,32.0496117182644,4.8,904201,233962
43.8135,7.227584E-02,15.29678,20.4527,1190,45.1610033,421655,42.5083415322379,6.3,889263,166574
57.53752,7.210322E-02,16.57912,22.63911,2473,24.4596119,452107,48.1827118474181,6.9,887954,204506
56.07687,7.269131E-02,15.57852,22.31515,11764,47.5706163,72452,161.084904515235,10.6,880016,190621
49.38604,7.088253E-02,16.73862,23.49902,21299,17.8971278,450236,29.4526550152124,18.8,906892,233054
32.15052,6.676517E-02,13.9803,22.80419,49258,27.1412291,163365,69.0805883105889,15.4,940918,229224
34.81043,6.986988E-02,15.02992,21.38788,28775,77.9370377,424265,66.4378302901124,6.5,919968,178808
44.36237,7.098081E-02,17.61078,21.51133,40991,779.731179,44290,45.8392481432345,10.4,873485,105685
42.87913,7.329661E-02,15.7913,20.74856,36243,184.784569,43967,81.9566178869415,7.1,873057,115938
45.18606,7.173695E-02,15.35202,21.48981,29409,56.7317894,425673,39.272539350443,12.6,894841,177267
41.52424,7.131579E-02,17.29983,21.5336,47798,92.4698596,376863,52.5608347630341,21,882819,110173
41.27224,7.304359E-02,15.85785,20.8211,27537,139.291095,46286,58.693193951268,17.5,878760,117862
46.2728,0.0693597,16.70849,23.18509,52246,27.9683900,163074,75.4453692297449,13.6,909975,208607
52.18026,0.0743558,14.76079,20.18202,41065,125.323483,55681,57.3440107516918,17.6,866564,168695
41.02355,7.065897E-02,19.76641,21.72743,5814,251.888790,25588,30.5491621387315,15.7,891349,103336
35.96644,7.134966E-02,16.86998,21.84982,56143,779.108594,374957,40.8189360435201,2.1,921757,110236
39.42043,6.711914E-02,15.797,23.22652,30438,0,434279,36.184766875677,5.5,923694,216883
74.51969,7.704648E-02,13.51647,24.46229,52657,15.4484780,288940,42.6514622538556,9.2,863481,240186
34.79359,7.011364E-02,14.87895,19.03473,49245,23.8998329,421408,65.9211693339786,20.6,926309,160806
39.85216,6.941279E-02,15.81473,21.86523,2427,40.3372363,396946,64.4699098303166,6.7,916266,193324
35.20911,7.159715E-02,15.73258,21.86537,39909,0,16145,56.7375622825975,6.5,928216,113254
33.68769,6.814201E-02,14.8687,22.06802,24027,43.6166155,437138,4.88531302589996,14.5,929637,193461
36.8989,7.119006E-02,18.07798,21.81131,39435,156.444308,355303,37.7481074883469,7.3,911725,108728
,8.093175E-02,13.3,22.48069,46830,34.3852997,551419,44.2396519229318,9.6,821886,292512
48.56037,7.034335E-02,17.0812,23.46305,35332,30.6179583,121458,35.3204180791027,2.1,908250,228423
44.46102,6.967364E-02,16.21624,23.40511,49900,73.8865172,138318,76.7895750107845,8.4,914959,229462
72.95318,0.0757493,14.34781,23.89504,31824,91.0235145,521119,56.5078923843035,12.7,867565,232174
72.95318,0.0757493,14.34781,23.89504,31824,91.0235145,521119,56.5078923843035,14.5,867565,232174
74.27503,7.613905E-02,14.27618,24.38207,48261,55.3036625,253617,48.3462662872686,12.6,855166,217475
68.37623,7.435133E-02,15.50522,23.4849,38931,0,496319,71.5479408440544,13.1,880873,237970
70.90875,7.469422E-02,15.37662,23.65718,25767,13.1908526,504055,80.0265890045895,9.4,873829,229083
48.94657,7.069777E-02,16.85036,23.48552,30138,77.7835678,107043,37.5736316214919,14.3,907755,231701
41.33604,7.419335E-02,15.77562,20.46425,52427,127.268325,44482,71.5631165883328,15.8,875264,122926
56.37114,0.072314,16.16535,22.3572,1218,204.583475,443349,67.9170217271336,11.8,885325,198416
42.02927,7.429568E-02,15.65816,19.82568,50195,401.803039,47189,44.5371388334483,21.1,868544,145352
39.21215,6.995904E-02,15.56973,21.58917,17081,118.082819,391277,107.654684088053,14.1,913108,185585
33.80586,6.988445E-02,14.68291,19.20601,27635,356.434506,408593,33.7841975501782,14.3,928161,165028
45.92395,7.013021E-02,20.28073,21.66454,1543,23.5709074,384749,89.060632948238,5.8,872676,98219
71.17657,7.496478E-02,15.09245,23.67712,41133,0,486722,41.4309029905041,17.1,874113,232436
42.80497,7.148782E-02,16.63367,21.45301,30172,15.4838437,35086,49.6217423839798,9.7,876337,109834
49.99918,7.043751E-02,17.44894,23.47379,18893,251.847834,138765,74.7875924231817,18.8,906269,226125
40.91318,7.125522E-02,13.71569,23.5622,28611,54.1457009,181025,44.3742153974388,8.2,916487,251469
46.06276,7.043646E-02,16.23073,22.15476,46376,231.546003,430725,37.4681064292627,13.9,905179,196638
33.56291,7.169645E-02,15.0752,19.25922,9135,130.744124,414105,24.6437420376115,19.4,936525,147248
46.12808,7.210591E-02,15.19048,21.17163,1255,7.59577099,65997,40.8514025615426,7.2,889165,172519
42.77851,0.071733,16.31316,21.41966,28580,104.608667,44635,38.7742894544925,22,875088,110047
51.5818,7.029845E-02,17.27042,23.3665,2387,16.4002050,454080,101.344906793845,9,902521,212787
35.0067,6.725671E-02,14.55874,23.06508,35418,35.5711201,472750,63.7075101516069,5.5,934272,228504
77.36311,0.0772182,13.40566,24.72399,8149,125.487912,520377,155.319028884772,6.3,855184,238462
65.5236,7.993334E-02,12.44698,24.8076,24777,35.9599373,527399,87.7946087288757,12.7,866481,267736
50.51992,0.0714483,15.54462,23.54743,12540,35.5584927,213230,33.2651037394091,7.8,904914,238133
49.14006,0.0715843,15.00175,23.577,608,70.7473321,490603,42.6665361952239,9.8,906027,241761
35.80487,7.445502E-02,15.72404,20.33297,41730,0,417400,33.528178156347,3.1,896498,143406
82.02124,7.708658E-02,13.24537,24.4875,47960,65.5052897,274796,29.1709041672236,21.7,827934,230053
53.33234,7.145038E-02,17.74384,23.55533,31962,82.5746982,122695,26.3655604004118,4,901465,232266
65.58405,0.0735618,15.71446,23.37998,7724,258.399007,221064,188.228991470809,11.4,873193,208490
45.05464,7.023703E-02,15.95062,23.44935,27176,26.3264953,114340,88.5839634517754,7.3,913149,234057
37.30177,7.372491E-02,15.58324,20.59677,28890,34.2741407,369460,50.7266958517467,5,891162,125805
48.17563,7.095453E-02,16.04053,23.50614,3960,362.264895,450662,37.331737415156,6.9,908471,235691
58.33193,7.201762E-02,18.49848,23.48035,41738,169.772843,203074,90.8613579176433,7.9,895354,229977
65.10587,7.286169E-02,17.28156,23.28562,12248,19.0932937,221129,71.0710828615194,10.5,886277,225449
76.70336,7.770218E-02,13.30974,23.88287,48976,104.868704,264010,32.4186473932328,19.9,821030,247271
52.40817,7.075451E-02,17.85714,23.49511,50485,50.6757406,168342,70.6764427192664,4.5,902942,224757
69.24359,0.0793573,12.67655,24.79917,12288,30.1731648,533844,32.7790219944187,5.2,862826,259431
67.58823,7.349008E-02,16.55804,23.42785,43021,58.4716443,222192,87.6910492369191,15.9,880773,224352
42.51252,6.901259E-02,15.99199,23.35912,49239,70.6011690,439076,63.7513296703296,11.3,918135,227682
49.25773,7.104176E-02,16.31052,23.51144,41180,25.1404460,449916,24.4412518103956,9.7,907084,235462
,8.789101E-02,,,2106,79.8414380,332940,114.122693482678,5.1,828290,327248
65.51282,7.396065E-02,15.62765,23.38617,42382,294.018169,225523,28.1354344304135,10.2,884617,240740
32.81652,6.666977E-02,14.16125,22.82428,4807,312.689692,177956,19.8861815934147,6.1,939760,227056
49.57468,7.126905E-02,15.79807,23.53279,30402,22.3426594,115924,64.6291517290668,10.9,906590,237472
76.44167,7.771978E-02,13.41352,23.85706,33964,0,263881,107.383473588734,20.1,819827,244752
46.41999,7.050065E-02,16.24021,22.15565,24947,29.8355226,446057,36.518891616579,12.1,904382,196342
51.70785,7.146651E-02,16.24339,22.25269,41084,0,410631,77.758079982222,10,894123,196587
35.41871,6.676508E-02,15.1653,22.84915,36638,224.615542,454255,51.6394996094716,14.6,931802,211601
35.21277,6.612016E-02,15.05058,22.88713,22818,207.077949,107676,18.0386868476236,9.2,932691,216287
32.26984,0.0665978,14.0507,22.78922,33748,186.910957,194406,29.7629229588171,4.8,940800,226644
76.50527,7.776272E-02,12.90634,24.8207,45979,446.225863,526423,57.6282695309995,8.4,848887,250219
60.71796,7.403269E-02,14.53972,23.5156,477,223.064654,515092,65.9348030971173,8.9,888889,250007
68.40378,7.379412E-02,16.16952,23.55101,42874,0,495282,141.003504669218,3.5,877582,222133
49.64947,7.121673E-02,15.9919,23.52685,42408,0,114023,19.5468807886553,22.9,906520,236563
47.48237,7.190036E-02,15.45737,21.9273,47846,49.9322553,65930,36.1765069990962,9.3,892392,181140
38.92476,7.426017E-02,15.61369,20.32963,541,0,392467,59.0423823412799,10.1,885019,150693
62.56031,7.721524E-02,13.02492,24.22888,12299,175.193493,307266,55.6054666891532,11.5,880522,261191
54.9727,7.122681E-02,18.18359,23.50155,48106,247.448670,107076,43.0642915186615,8.3,899532,225413
49.89246,7.095826E-02,16.83764,23.50563,21299,19.1821201,433883,50.7784434943346,5.7,906608,233102
32.52083,6.668659E-02,14.08202,22.8116,14325,96.5043068,170698,37.472629264052,18.4,940054,227559
69.35464,7.979006E-02,12.43961,24.79708,44572,52.3686694,306112,185.801338599115,6.3,859532,264492
60.78014,7.736814E-02,12.8743,24.38416,38713,110.172498,296697,55.1203022549196,7.2,882578,263533
49.98243,7.069904E-02,17.2788,23.49086,34496,26.6497666,136580,36.7817329510135,16.5,906395,229540
42.48788,7.119441E-02,14.55064,23.55605,11184,310.795471,476214,49.7823263651079,8.5,915447,244921
74.00651,8.052092E-02,13.13027,24.0376,12668,161.244883,530569,96.0971422962331,6.4,834785,276563
42.90435,6.910775E-02,16.06248,23.36583,49238,111.598694,106548,34.9270813964172,12.6,917519,227818
33.09442,6.665635E-02,14.24178,22.83729,34251,23.9150308,194927,83.8965170972641,15.6,938842,226483
52.83831,7.141603E-02,17.41317,23.55018,22055,136.982586,96999,21.7506765948585,7.1,902168,233125
44.26304,7.142641E-02,14.76617,23.56612,32924,146.928370,206013,43.6054653301446,7.6,912797,243282
43.86777,6.328345E-02,41.66609,23.573,20075,186.217071,361547,1.54434431745073,6.1,901064,49493
36.24611,6.697292E-02,15.34408,22.9093,28348,12.2892115,159212,108.922186937394,15.8,930211,209935
40.45732,7.127165E-02,13.48771,23.56013,12257,63.4313118,190605,47.6482225287699,4.2,917770,253159
35.16529,0.0662522,15.08254,22.85625,42811,322.350901,110066,19.8769042610502,19.6,932518,214375
39.13682,7.083751E-02,13.76091,23.53329,23069,94.5403732,472888,23.9591856391011,15.1,920323,250075
67.37913,7.350288E-02,16.43514,23.47984,28028,56.1971291,497268,25.9202283817737,3.3,879062,221278
74.55899,8.029184E-02,13.07219,24.05355,12786,95.4070768,321861,44.5610361432695,6.7,833297,273846
43.41762,7.149252E-02,14.19313,23.5834,11082,81.3861948,174462,17.2367178149801,4.7,913223,248078
42.57874,7.019896E-02,15.88863,21.94115,32646,0,408393,66.6459663038164,5,908800,191075
67.36823,7.513011E-02,14.39313,23.66352,35206,43.3295999,244131,100.694837490089,3.7,879653,246638
43.73181,7.143056E-02,14.67704,23.56781,12139,496.175785,173949,38.1553328737217,9,913325,243864
41.32317,7.111689E-02,15.40047,21.29229,43965,0,406333,37.737178222358,10.5,902592,176016
67.87781,7.357883E-02,16.46711,23.45362,48780,26.1735219,223128,148.190852100867,17.1,880227,223875
34.19281,7.079779E-02,15.20071,19.53119,39923,0,420019,54.5875840076983,17.9,926509,152880
55.57671,7.223442E-02,16.11548,22.34661,23048,521.354756,448333,19.2941726526324,8.4,886091,196735
63.60942,7.437808E-02,14.94381,22.75872,39711,0,74721,94.2785908517251,8.7,864289,196232
41.41896,7.115324E-02,17.73487,21.61262,46390,32.8434972,33871,35.7080693108527,23.9,884129,109126
43.60167,7.145837E-02,14.36653,23.57952,11477,179.056649,192385,35.6712386675766,16,913533,246908
39.30707,7.145645E-02,15.29665,20.71228,44004,0,410514,64.0703811944026,9.8,901319,168122
52.37349,7.133765E-02,17.31598,23.54224,50067,37.7022715,93682,39.7346451392974,9.5,903247,233051
52.81575,7.146099E-02,17.16832,23.55145,31619,67.2327171,168096,62.1505904067087,16.9,902461,233657
46.1671,7.214515E-02,15.19526,21.09706,1230,133.421440,382926,52.9386032147927,8.3,888262,171816
57.63213,7.396535E-02,15.02521,22.31339,43012,770.938707,417592,67.6289539671014,17.2,868944,182885
38.7897,6.829193E-02,15.81433,22.66372,47943,47.5279580,461577,58.4365200332685,9.4,921357,201204
59.83358,7.191533E-02,17.84333,23.35295,42687,119.315253,252756,25.6306809171437,10.2,892494,221830
51.78822,7.138401E-02,16.33472,22.24638,25360,13.0455941,418881,37.3348971589122,7.9,894840,197799
46.4995,7.198132E-02,15.21072,21.50356,47868,70.9209564,75382,51.1624864103612,8.5,891291,176249
59.83358,7.191533E-02,17.84333,23.35295,42687,119.315253,252756,25.6306809171437,14.3,892494,221830
41.8043,7.085206E-02,18.68058,21.67368,46179,37.0347644,390901,27.2328316761886,21.8,884540,105443
56.6872,7.238246E-02,16.13929,22.36153,1218,69.4471665,461446,48.165866024802,14.3,884894,198340
48.69064,7.147837E-02,15.11527,23.5654,48405,72.5539525,210195,57.2992142288754,17,907163,240793
36.64383,6.984086E-02,14.00685,23.46736,39278,30.3028585,181192,31.0789357832693,5.7,926484,244825
41.51176,7.109546E-02,17.89485,21.63139,36093,31.0244078,398477,39.9623286372277,9,884218,108051
64.35283,7.410068E-02,15.18317,23.41825,35988,98.1760590,245115,28.6022219732483,7.6,885656,244031
82.006,7.706335E-02,13.3219,24.55036,1119,170.996797,263964,32.0049896204281,10.3,828925,229022
79.98779,0.0768502,13.50436,24.96737,26797,110.894590,261454,145.056306499193,16.3,836460,229370
,8.166672E-02,,,21514,94.5190743,545161,44.5835573074032,4.3,825562,309397
68.58611,7.383815E-02,16.15133,23.5513,42875,0,225417,76.9507664625923,5.5,877179,222964
38.91963,7.099249E-02,18.99241,21.75643,38218,53.0854198,20166,33.3120737845711,11.7,898630,107069
52.95629,7.108188E-02,17.98529,23.52227,33075,106.243694,436818,56.1519005194146,11.4,902165,228570
76.01682,7.746284E-02,13.31043,24.74358,6389,399.670975,527360,36.2561817989561,11,858633,243112
48.09822,6.993276E-02,17.1422,23.43591,49344,29.1359751,435437,31.2659651285736,4.3,908853,224188
69.07615,7.980722E-02,12.45043,24.79798,44572,27.6026358,292671,105.866629123976,10.2,859682,264616
44.1282,7.195471E-02,16.08963,21.17891,22585,104.299695,384162,20.8377875341786,26,873354,110649
36.07767,7.129092E-02,16.97417,21.85389,56143,598.081766,16578,21.3402291542368,12.9,922556,109360
,8.109258E-02,13.3,22.93401,47695,17.1056209,529600,79.9324336518972,8.3,824033,292707
71.78584,7.579976E-02,14.2678,23.84718,41585,136.930676,298090,59.5112085068502,17.4,871886,238045
34.66562,6.624371E-02,14.94108,22.83161,23124,233.845171,154865,22.4805209547985,7.5,933994,215658
50.56055,7.183944E-02,14.81542,23.60353,20971,0,202881,35.6544272168546,5.1,904010,242807
60.48262,7.323297E-02,15.38882,22.321,31482,0,59046,112.516704853014,4.9,873190,195339
44.01056,6.431853E-02,39.22551,23.18703,38804,0,345580,20.6854956767761,7.5,896701,56278
47.10849,6.951056E-02,17.00226,23.40524,1735,50.2650897,121314,26.2839252818287,10.1,910550,220300
67.96972,7.362551E-02,16.39557,23.47914,3101,68.5556798,231896,94.1757289137632,10.7,879337,223081
81.12039,7.715335E-02,13.18473,24.1682,1114,35.5817870,254895,32.8243468168674,17.5,826237,226912
60.99214,7.312305E-02,15.7606,22.53365,50278,777.686727,392056,28.1172840234623,6.3,876758,200802
34.65443,6.668988E-02,14.68663,22.94383,19731,298.493636,474118,76.997169008347,10,934944,223557
43.90566,7.139727E-02,16.67282,21.41596,28726,0,36881,62.3891022022462,19.2,874500,108079
62.05705,0.0738924,15.00962,23.45324,36322,174.169110,229891,45.825054940674,7.8,888394,246075
55.95864,7.117045E-02,17.84679,23.444,39946,94.3261160,223663,43.2000336118111,12.6,897160,219590
45.37114,6.920032E-02,16.60544,23.15412,23390,134.219328,134223,44.5709170870511,18,911253,208427
,,,,2559,51.5442808,348969,116.038814073756,4,780899,317435
73.45856,0.0808398,13.24965,23.99708,6439,22.8714755,530572,36.2636510117552,13,836365,279922
43.93955,7.171429E-02,15.31216,21.24357,35126,78.6162487,71799,70.4856790787273,11.6,894974,174042
44.78036,7.052305E-02,15.60191,23.4791,48207,30.2615115,107450,36.7903202737704,4.3,913213,236461
48.10826,0.0714806,15.03307,23.56912,41972,55.4444161,199063,37.8105946182718,18.1,907645,241526
46.62885,7.210144E-02,15.17765,21.32001,36811,358.498164,62608,74.3306552985942,4.4,889246,174014
60.66983,7.448466E-02,14.09579,23.55514,41277,0,306938,99.7913641534749,9.4,887809,252326
52.68053,7.440023E-02,14.73146,20.29557,24169,73.0316684,55475,32.5232904171337,21.3,866820,169042
34.44427,6.686611E-02,14.94833,22.75149,3840,292.757885,125846,97.3745530407105,11.8,934208,207527
,0.0855951,,,24271,22.3414895,557564,67.8232874705578,13.2,835140,318944
68.14719,7.360853E-02,16.49174,23.43005,24763,15.0832073,498124,37.9443321859551,10,880608,226335
72.85221,7.540997E-02,14.6291,23.90681,14520,186.025126,521359,26.0217014511605,10.2,865008,224636
44.52729,0.0615473,39.20184,23.26433,10441,51.0627462,7179,36.3625631489292,6.9,890062,49022
73.95491,7.915059E-02,12.48936,24.84174,49592,0,522605,83.5717737576496,7.8,849245,260141
75.60316,7.744076E-02,13.33323,24.71286,24831,35.3259618,291970,86.9999297832379,10.8,859996,242706
,8.418337E-02,,,47388,0,551840,180.465279178807,6.3,827690,319288
