Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD
3.2,52.9579773,0.0710326,17.9876881,23.5173874,34.701930658767935,40.279104462114425
4.9,37.0771446,0.0704111,13.6044731,23.5019703,105.582983525004465,50.048816310773802
19.9,47.9724579,0.0722304,15.1799307,21.4797497,11.914422824799329,50.553125944657971
6.6,40.5684776,0.0694651,24.5356407,21.9130402,1048.669031003370492,34.246725187699802
15.8,40.6322937,0.0677665,26.8405991,23.0007706,74.029030670884524,64.055859989024057
7.3,74.0319138,0.0773271,13.3553524,24.5975952,0,151.811625891169342
30.7,42.1381226,0.0722674,16.1299515,21.1355629,763.452870856165418,54.871059547595891
8,61.4087524,0.072241,17.8694363,23.334631,71.801794166329088,73.283426455440335
5.5,48.0012436,0.0695475,17.0489159,23.3841171,0,5.802056958679500
17.6,40.1060448,0.0713168,17.6334915,21.645134,34.577450181015003,117.337598815707409
17.2,71.5200882,0.0757323,14.2979584,23.8318825,33.748927136026850,76.530300061175893
7.7,70.5034027,0.0798796,12.1866074,24.8557453,139.050669525478440,79.617318959825297
6.7,66.3173981,0.0746319,14.8413086,23.5127983,129.196546398061031,42.801940838428109
22.7,56.7438545,0.0721211,18.7604675,23.5838871,9.767517322296419,28.724435829040225
12,52.6030807,0.0704764,17.5129585,23.439127,9.526691419817340,43.124043360589404
10.4,63.5847549,0.0743609,14.7215958,23.469883,39.486834359541469,16.750298134826611
7.5,58.3160362,0.0725073,17.2592449,23.5274181,298.443054846078894,17.372775633434717
12.4,73.3340073,0.0769401,13.5539703,24.2654552,729.695220948983547,75.224340656673860
15.4,58.959549,0.07259,17.2317944,23.5050793,228.168977999064026,41.794008213738074
5.3,56.3580551,0.071949,18.8017597,23.567667,60.141348082014161,35.069135010030585
12.6,51.0707436,0.0718942,14.8142233,23.6076527,46.425218155904894,54.034799416281103
14.6,48.0849152,0.0726761,15.1752348,20.7199421,0,102.898468233967506
15.5,56.4679298,0.0722308,17.6239567,23.5935249,172.831267239673366,26.201838986689673
19.3,32.3755951,0.06962,14.7042837,20.6504154,196.712497308457785,72.533699371041052
6.4,45.4315338,0.0693235,16.6844997,23.3888817,126.022206841372736,110.560147032761620
14.7,40.554081,0.0744995,15.9512577,20.3659401,39.303562447904056,47.821116105753696
19.9,58.8272629,0.0732324,15.1979523,22.2827148,53.012781669126525,63.484321364850111
4.6,42.2914619,0.0709773,17.9456291,21.6386871,71.986343521087761,54.127447030160283
2.1,45.0323944,0.0708475,15.8794861,22.0511093,0,35.637265243208375
10.2,44.7540169,0.0714452,15.5188847,21.7328377,32.115092524241739,50.352758439208621
6.9,43.3515129,0.0640863,42.3757439,23.4685707,37.625115004751471,67.358971933069625
4.5,41.9857635,0.0656051,35.2331238,24.7414494,617.566416683961620,69.137522836028651
15.2,47.0818176,0.0720726,15.1942844,21.5213795,360.489740795545117,25.884519879827781
10.7,42.8274307,0.0736955,15.7496147,20.6343231,121.854470203855243,26.576961287791633
15.4,41.2851105,0.0706588,19.6811333,21.7197285,55.298683669184861,136.792311555444968
13.7,34.3928719,0.0704047,12.2833252,23.1974449,43.728850621903355,25.328442369567131
17.2,50.9752655,0.0707057,17.6019459,23.4949684,17.585417578451114,56.978549214979729
15.5,48.0012436,0.0695475,17.0489159,23.3841171,75.303575393340211,117.812190411822229
10.9,44.3122673,0.0731291,16.1807499,20.6782074,312.433263164262769,37.782213511508822
9.8,32.8182526,0.0664331,14.2708826,22.7877121,428.661779762258277,118.493838768112568
4.7,64.0885315,0.0730426,16.3540573,23.3768787,59.033583153202983,162.588362531014724
22,79.062027,0.0767026,13.3190908,24.8937855,1060.004410111541574,155.673498129347507
19.7,63.7541275,0.0743155,14.811286,23.4586735,214.767286178621816,58.382516073013598
5.4,37.1862259,0.0668239,15.2836838,23.1418228,0,115.373674438858373
23.2,82.0142441,0.0770238,13.4031649,24.7143688,10.386901123267780,64.181527490417167
5.2,58.6639938,0.0727734,16.1450653,23.5217686,48.930782717197104,37.621215393791481
37.1,54.048233,0.0717856,16.9515018,23.5816956,223.246060117940601,21.463080492752376
14.9,60.7842484,0.0723499,18.1514721,23.4063644,178.574669542870481,26.843646855368345
27.8,55.968956,0.0721229,18.255249,23.6172352,183.952729901178060,21.603276436101950
10.8,43.7750473,0.0639109,41.431488,23.4124813,22.114117233989028,119.369160771139889
4.5,55.0098343,0.0714153,18.339098,23.5253124,121.963066345589738,25.026054728843619
17.6,56.6458397,0.0721626,18.5687733,23.5940895,143.180698964415569,33.834672160769038
15.9,56.3946228,0.0722633,17.1123886,23.5925198,129.906919347664228,37.224539610059502
9.4,42.8196602,0.0645399,40.8143921,23.6141624,0,57.370895368441865
13.9,40.607605,0.0745046,15.9632883,20.3717842,48.942139385605223,63.914640537907424
4.2,59.8454018,0.0752095,13.4877548,23.6724834,62.743278167954898,90.197884289579747
14.9,41.5117607,0.0710955,17.8948517,21.6313896,128.379746007632377,15.436250940731364
16.7,42.1499176,0.0719083,16.366766,21.285614,66.317487725248085,23.188618977413391
23.4,52.4654579,0.0717152,15.0940952,23.5592079,50.219173463255096,17.746070498080623
17.7,57.1756172,0.0722748,18.031826,23.570509,55.969946102522314,25.097919914238012
10.6,42.3508987,0.069429,15.7089815,23.3925781,47.503611282637472,30.298580997577346
7.4,28.9128551,0.0672264,12.7446394,22.7492676,123.505631770154594,21.019186319442895
9.3,28.2452393,0.0669468,12.9778557,22.7520447,245.122303009031953,53.615093712936080
2.4,28.9078007,0.0671082,12.7955503,22.7321072,32.051617640549992,166.712729902671526
1.9,29.7882366,0.0673748,12.6132736,22.6840019,45.015839230701388,25.923011958025480
