index,Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,target,asthma_hotspot_probability
1265,50.0,82.0059967,0.0770634,13.3218956,24.5503559,242.10848084720504,31.272797015668367,1,0.97
440,0.0,38.2981949,0.074488,16.0582447,20.3495102,169.39366394940458,58.613810015444855,0,0.11
1366,4.2,59.8454018,0.0752095,13.4877548,23.6724834,62.7432781679549,90.19788428957975,1,1.0
464,0.0,46.3109093,0.0691646,25.241909,21.8243446,759.0327646246878,301.3718714082695,0,0.0
1063,18.0,45.3711433,0.0692003,16.6054401,23.1541233,134.21932815028225,44.57091708705106,1,0.95
534,0.0,42.5992203,0.0645926,41.2401924,24.6212425,15.543846249624352,243.94269667669184,0,0.03
1060,19.2,43.9056625,0.0713973,16.6728153,21.4159603,0.0,62.389102202246185,1,0.97
1305,12.3,35.7438011,0.0714884,15.9530687,21.9126987,60.95886686535663,72.39579185659059,1,0.99
836,15.9,43.3940353,0.0729022,15.8948231,20.8577728,185.110012917039,70.3871729389059,1,0.96
43,10.2,48.5452766,0.071138,15.7762222,23.5238724,39.11610211922593,32.69379224683695,1,1.0
1332,14.6,48.0849152,0.0726761,15.1752348,20.7199421,0.0,102.8984682339675,1,0.99
280,3.5,28.3108406,0.0677949,12.7448845,22.8109665,54.1849158865302,62.704826826116566,1,0.99
574,0.0,40.7359619,0.0697218,23.4141693,21.8727818,0.0,144.91954874343944,0,0.01
103,11.1,35.5506668,0.0671516,14.7571669,23.0843239,245.2356636160598,107.47231718914256,1,1.0
1220,21.5,62.6803474,0.0727463,17.6348362,23.372303,83.45165411214056,39.62754834957107,1,1.0
880,0.0,42.5762482,0.0650337,38.7387009,24.0872841,0.0,535.4528274674623,0,0.0
1275,26.9,61.8899498,0.0727548,17.5668926,23.4006481,258.95841205358545,22.47188071416985,1,1.0
110,10.0,44.4105721,0.0732561,16.2289314,20.6126842,41.75178979775223,123.02557398271684,1,0.98
1315,15.8,40.6322937,0.0677665,26.8405991,23.0007706,74.02903067088451,64.05585998902406,1,0.32
508,12.5,70.9268112,0.0746693,15.3802071,23.6640759,59.11872644382328,53.55732030950419,1,1.0
987,0.0,41.4358711,0.0695786,24.0959454,21.8685532,1472.6864849149667,155.64918255765963,0,0.0
822,15.7,45.2512589,0.0720078,15.2131319,21.1623058,10.0588185575651,30.977617261935837,1,1.0
279,0.0,37.758728,0.0745701,16.0470028,20.3335762,0.0,176.96133787527995,0,0.04
1131,9.8,34.6544266,0.0666899,14.6866322,22.9438324,298.49363642278314,76.99716900834697,1,1.0
988,22.9,49.6494713,0.0712167,15.9918966,23.5268497,0.0,19.54688078865527,1,0.99
336,0.0,42.6564941,0.0648751,39.395401,23.7931786,0.0,357.7407522559655,0,0.0
43,0.0,43.2044373,0.0639275,43.2769279,24.2780132,0.0,89.5057253767427,0,0.19
293,0.0,81.091095,0.0770913,13.238265,24.8900051,0.0,61.504944488668045,0,0.16
805,0.0,34.88937,0.0738216,15.0790443,19.495245,0.0,139.67399749735398,0,0.09
720,0.0,43.5799294,0.0683165,29.9927273,22.0282135,619.788818801195,32.254933556713965,0,0.04
83,0.0,33.079525,0.0695997,14.5768929,19.3559628,0.0,435.0460878621802,0,0.05
728,22.1,42.355957,0.0718284,16.3804626,21.3210945,19.836995333013157,63.65794243775468,1,1.0
72,21.1,50.9534912,0.0709096,17.4311714,23.5089073,122.87682564159128,19.129372901990266,1,0.99
511,9.6,57.8243599,0.071618,17.1932564,23.1956654,11.769622666246072,38.28041506941713,1,1.0
175,0.0,53.0486832,0.0874703,13.5483437,27.2630081,0.0,149.40680214963615,0,0.12
118,0.0,35.5864105,0.0740967,15.6487131,20.3629303,663.6634919761049,98.76930244761472,0,0.06
1157,20.4,52.7664528,0.070949,16.8808918,22.8047619,35.11094129294997,92.32092869334944,1,1.0
492,5.0,62.5446167,0.0728322,17.4508495,23.3815327,9.985792843997986,27.87831339574478,1,1.0
199,0.0,46.730278,0.0693805,23.9703751,21.761776,0.0,368.935219020063,0,0.0
517,17.9,47.9322586,0.0721988,15.1927252,21.5413742,43.43418649557314,72.02074587422047,1,1.0
1120,23.7,35.1652946,0.0662522,15.0825415,22.8562546,26.764078490853574,40.45464717959931,1,1.0
1071,21.3,52.6805305,0.0744002,14.7314634,20.2955685,73.03166848804763,32.52329041713374,1,0.82
619,0.0,44.484539,0.0646781,36.3319626,23.1011181,0.0,477.15547238456094,0,0.0
446,0.0,32.9018326,0.0707675,14.8965654,19.2877026,0.0,520.906553197894,0,0.04
993,0.0,46.3675575,0.0685927,28.3663063,21.8962784,75.49399943837585,627.3454206279392,0,0.01
1118,5.5,79.2599106,0.0775771,12.8643141,24.1942768,170.40990096888626,34.39889321545847,1,0.99
325,0.0,35.3721313,0.07454,15.7958813,20.3677769,0.0,159.2033329113442,0,0.02
67,0.0,40.6643562,0.0700157,22.2716408,21.8393497,421.2258088662583,7.451248581437886,0,0.11
476,0.0,45.5031433,0.0594994,32.8319817,23.0316505,846.8471558562964,373.80414380301914,0,0.0
1211,12.7,47.4823723,0.0719004,15.4573669,21.9272995,50.0027988516476,30.078677323964335,1,1.0
318,9.7,46.9138641,0.0721395,15.1767254,21.3247986,196.1894737774793,43.871372855509165,1,1.0
1190,7.3,54.4864464,0.071331,18.2639732,23.5274105,164.0335179641556,29.109085817364587,1,1.0
414,5.1,44.1282043,0.0719547,16.0896301,21.1789074,248.30893522346764,65.17847757124936,1,1.0
1005,15.8,36.2461128,0.0669729,15.3440752,22.9092999,12.289211599122352,108.92218693739376,1,0.99
1132,5.2,52.9486847,0.0716684,16.2534332,22.285326,46.81881214313828,49.09807729870747,1,1.0
1336,14.7,40.554081,0.0744995,15.9512577,20.3659401,39.303562447904056,47.821116105753696,1,0.89
747,0.0,35.6667862,0.0737454,15.2595978,20.7797604,0.0,53.63220835423116,0,0.24
89,0.0,47.949337,0.0689478,25.3702106,21.6588287,958.904011676028,20.926881077182777,0,0.07
315,3.7,79.1172943,0.077603,12.862937,24.1828537,19.55743368411653,39.03961328117192,1,1.0
232,18.7,79.2599106,0.0775771,12.8643141,24.1942768,7.417296006019345,63.03740224488271,1,0.99
762,15.0,62.9825554,0.0729988,17.1090946,23.3726349,189.99493966152448,34.263791862242535,1,1.0
826,21.1,69.5567093,0.0747622,15.1331329,23.5960197,0.0,50.73562522827554,1,1.0
820,0.0,74.5889664,0.0778271,13.0068598,24.788702,1493.0604955874603,45.570701604841474,0,0.16
228,0.0,80.9588852,0.0769832,13.531599,24.9650097,0.0,151.38682626192468,0,0.16
233,0.0,77.0,0.0779208,13.3000002,23.7118263,0.0,446.9796641517905,0,0.0
696,0.0,46.985817,0.0684532,28.9074039,21.9405479,263.17253034657995,203.02251539071065,0,0.0
1260,17.3,69.177063,0.0749211,14.8515501,23.6306038,0.0,101.69269204099648,1,1.0
1242,16.0,34.6851845,0.0662298,14.9296808,22.8418999,0.0,47.230038679509335,1,0.99
1160,23.6,57.011425,0.0719847,18.7260628,23.5411491,274.66418496426,43.6221239032216,1,1.0
153,16.7,65.0815964,0.0740863,15.328846,23.4095554,31.19108583635905,31.012672809732077,1,1.0
998,8.5,42.4878769,0.0711944,14.5506401,23.5560513,310.7954710203491,49.782326365107885,1,1.0
920,0.0,44.6989021,0.0698014,22.5283604,21.7744141,497.29379189930154,236.29911991258624,0,0.01
1153,12.3,69.1190948,0.0791098,12.7774506,24.7913208,57.991248840018365,110.6621585289996,1,0.93
297,12.2,56.5980339,0.0733196,14.4090281,23.6385689,44.72803342817799,33.238596972254804,1,1.0
708,9.8,33.7478065,0.0698233,14.6424427,19.2290611,491.2755457037272,146.65095265463023,1,0.73
838,2.6,54.7370644,0.0710099,17.955862,23.4784966,23.45502194772862,47.8380990582437,1,1.0
720,13.4,50.966011,0.0706036,17.6285915,23.4871864,15.854599052887757,97.74388351053823,1,1.0
1180,17.9,81.5720367,0.0771687,13.1949177,24.2722149,95.7344821283092,28.313182034078064,1,1.0
770,0.0,42.4954376,0.0686866,28.3200169,21.9661064,33.19780674636142,5.659653329693602,0,0.14
224,0.0,77.0,0.0779522,13.3000002,23.7916889,0.0,202.94865018054537,0,0.04
587,5.8,58.6340446,0.0716896,17.3696518,23.2796307,65.169817514628,35.85498310840461,1,1.0
569,13.9,35.7057304,0.0659805,15.1918297,22.9096146,66.1760007211848,25.630297234913495,1,0.97
42,0.0,37.2517319,0.0702018,20.629097,21.9062786,351.1763355440684,106.2966702710066,0,0.13
717,5.4,56.6324692,0.0716253,18.4143944,23.4979782,394.33176584934154,21.428498820995586,1,1.0
1116,12.2,36.2202301,0.0691484,15.3060188,21.5135479,272.1160049018988,22.676899584335597,1,0.91
944,14.3,33.8058624,0.0698844,14.68291,19.206007,356.43450699894254,33.78419755017819,1,0.86
410,0.0,35.3641853,0.0745591,15.8379154,20.3570118,0.0,335.6941267638639,0,0.0
128,0.0,46.4104156,0.0663414,34.3621635,22.8809948,1178.7631887656048,142.58659011880363,0,0.04
927,6.7,39.8521614,0.0694128,15.8147326,21.8652325,40.3372363225704,64.4699098303166,1,0.98
475,0.0,38.2455826,0.0739538,15.6380749,20.4884453,272.7245570991915,25.407973358913903,0,0.13
1229,18.2,55.8077393,0.0718664,18.7395573,23.575367,51.81392604490095,9.774736960167914,1,1.0
767,20.6,36.046978,0.0658909,15.2135239,22.9706097,23.279241133807368,50.419146843523954,1,0.98
111,0.0,55.542778,0.0745145,14.7367926,21.3896847,0.0,141.38489458711524,0,0.13
865,0.0,35.177269,0.0719985,15.5197601,21.7569809,183.65136371446215,133.70843246611227,0,0.15
173,16.3,52.8383102,0.071416,17.413168,23.5501804,93.28336813311017,18.19061905648144,1,1.0
749,19.9,44.9533539,0.0717401,15.333703,21.429388,15.723157193521407,72.51686031225915,1,1.0
1307,12.2,38.7897034,0.0682919,15.8143282,22.6637173,40.51305533483784,33.43365604522767,1,1.0
292,11.6,72.1459503,0.0755039,14.585413,24.2134247,0.0,122.47710256055436,1,0.97
756,0.0,77.0,0.0779526,13.3000002,23.7732735,381.316098787204,97.70445472237573,0,0.06
727,0.0,46.1283112,0.0641883,33.0446968,22.9156399,0.0,495.64275636800625,0,0.0
647,0.0,41.5104256,0.0694428,24.7077351,21.8844776,442.72103478286414,371.96608150463646,0,0.0
894,9.0,44.8749733,0.0703436,19.5821228,21.6707401,81.17402620889315,44.61243730857986,1,0.98
642,11.3,67.0131683,0.0743681,15.2555332,23.4686871,0.0,127.0021801157488,1,1.0
610,10.1,64.3496399,0.0727279,17.4681129,23.2872486,523.5314208304809,37.08783530411419,1,1.0
496,0.0,38.6854248,0.0694026,23.598587,22.1755733,283.78857695200713,231.7246781820172,0,0.0
386,9.2,53.1209755,0.0706696,17.76968,23.4750519,167.85460753467203,85.20348050418377,1,1.0
157,10.9,40.5397873,0.0711568,18.0624599,21.668932,133.72352861154118,53.141054837782235,1,0.99
277,0.0,47.2256927,0.0652883,32.0955086,22.8241558,254.3538606079771,608.1801959556012,0,0.0
707,0.0,44.5649719,0.0595078,38.8071098,24.2884674,42.801977946106064,1.703017365221399,0,0.01
1337,19.9,58.8272629,0.0732324,15.1979523,22.2827148,53.012781669126525,63.48432136485011,1,1.0
1038,10.3,82.0059967,0.0770634,13.3218956,24.5503559,170.99679712030047,32.004989620428056,1,0.99
966,0.0,39.5535278,0.0694848,24.2719784,21.9674931,2001.2318021230371,246.03536812082055,0,0.0
1206,73.5,82.0059967,0.0770634,13.3218956,24.5503559,8.403171974001525,37.69217113892432,1,1.0
41,9.7,30.1819496,0.0678119,13.3186846,22.8661861,17.224074713132538,71.4173754306105,1,0.98
98,0.0,42.3818359,0.0647916,40.1660995,24.6740017,675.1941768365899,731.7531648984566,0,0.0
939,0.0,60.9061279,0.0744213,14.9114094,22.5572681,724.1421255614126,3.73391010377584,0,0.22
162,0.0,47.2591629,0.0691115,25.2460251,21.7796974,0.0,458.7953859651121,0,0.0
36,0.0,45.2392349,0.0623037,33.2620392,22.9051571,0.0,48.97219118515122,0,0.0
1142,5.3,34.9973946,0.0674114,14.5004301,23.0894642,244.27498401968413,33.192722698676285,1,0.99
166,0.0,44.1818657,0.0684483,29.4352837,21.9502678,141.39584831597247,47.72599030954421,0,0.01
791,0.0,76.7896957,0.0789967,12.6098881,24.9436264,315.55708051637447,54.029306162825655,0,0.03
623,7.7,47.7703133,0.0722568,15.1695995,21.3413963,33.456071935588405,44.660040106716735,1,1.0
507,0.0,35.3759995,0.0744533,15.5300941,20.4304695,277.6993760105353,1397.5849051775983,0,0.0
849,0.0,36.0764885,0.0745232,15.7920771,20.3458328,254.77435725150127,45.91065144453098,0,0.12
474,0.0,42.8870468,0.0659634,35.0956802,23.1288395,0.0,118.39482752443816,0,0.02
119,0.0,43.4912605,0.0647281,39.2048073,23.225462,0.0,423.2982663844065,0,0.06
170,0.0,59.9860687,0.0745022,14.9156685,22.561264,321.807718287182,82.69270246116855,0,0.32
504,11.5,55.6616364,0.0717923,16.5930691,22.5127392,44.3041849396369,163.42726115889934,1,0.93
790,0.0,34.9330406,0.0709093,15.2765198,19.8588314,0.0,372.98373794610495,0,0.0
283,15.8,80.2944183,0.0771336,13.1002169,24.0728188,436.1787188516951,123.10725642397536,1,0.91
776,7.6,45.1540375,0.0719023,15.2359667,21.2833176,19.115683175717628,16.850720469356446,1,1.0
912,0.0,42.0953522,0.0648804,39.5704765,24.7574043,0.0,878.3634635653882,0,0.03
366,6.9,59.1577301,0.0729442,15.7087393,22.3476048,0.0,165.29790034630318,1,0.99
49,0.0,42.0012817,0.0660275,33.9987793,23.1938648,5.744619090547506,975.0132155867651,0,0.0
242,11.9,52.1379013,0.0725367,15.330554,22.0874786,600.0232436702241,152.48180730631083,1,0.66
660,0.0,42.3603058,0.0652399,37.6247635,23.3440266,0.0,460.22682596544263,0,0.0
563,5.4,46.4988899,0.0722202,15.1973982,21.0188351,12.17700485864286,78.74232932941305,1,1.0
532,14.3,38.1939735,0.0701093,21.2879848,21.9165287,49.67887241078514,94.59165701563688,1,0.87
1371,10.6,42.3508987,0.069429,15.7089815,23.3925781,47.50361128263747,30.298580997577343,1,1.0
214,10.8,61.450634,0.0735345,15.3557701,23.4515228,41.99127952347385,44.59699438236292,1,1.0
810,0.0,35.16716,0.0724796,15.260375,21.5626373,104.30536856807062,566.392082286028,0,0.0
902,13.3,53.8406296,0.0709188,17.9725056,23.4917908,46.47650467644374,73.27304184917334,1,1.0
737,7.1,73.9168091,0.0773743,13.3322048,24.6181526,0.0,50.36714836101461,1,0.98
214,0.0,38.4623222,0.0707849,19.5992222,21.7865009,0.0,18.774893619825733,0,0.51
807,0.0,41.5806999,0.0740997,15.5284548,19.9979191,22.29675425839816,719.6946022549225,0,0.01
768,0.0,43.4171524,0.064814,39.0198708,23.2275753,0.0,8.543932161094387,0,0.1
58,10.3,44.8716316,0.0717727,17.0451126,21.0951309,23.99649167141741,70.30987900819649,1,1.0
645,12.6,42.7837219,0.0713114,14.4134865,23.5672188,251.8357948476026,26.825498754363007,1,1.0
703,0.0,39.505928,0.0704043,20.8078728,21.8127785,0.0,567.4388955431032,0,0.0
1355,23.2,82.0142441,0.0770238,13.4031649,24.7143688,10.38690112326778,64.18152749041717,1,0.98
604,2.2,59.4046822,0.0750892,13.4973459,23.6632729,19.25437552203996,35.774201846399585,1,0.99
693,0.0,33.8467674,0.073229,15.2514305,20.1737862,58.15899492291285,78.60104714114661,0,0.11
372,9.2,45.8873138,0.0697747,16.5095596,22.677803,8.314486804000953,63.17688866139196,1,1.0
614,0.0,74.6879501,0.0797102,12.4716825,24.9051399,0.0,145.5769761365184,0,0.12
516,2.5,42.3848648,0.0708436,18.4076881,21.6622734,14.452784344570258,81.42075339512422,1,1.0
296,0.0,44.9892769,0.059,37.0133324,24.8038197,0.0,1101.1883402313151,0,0.0
384,0.0,43.6406822,0.0673977,32.4981651,22.5368423,473.2331636961156,63.93418036623506,0,0.02
962,4.0,53.3323441,0.0714504,17.743845,23.5553322,82.57469826715587,26.3655604004118,1,1.0
62,0.0,42.5086365,0.0651721,37.7576904,23.5992641,0.0,300.518292774537,0,0.0
726,0.0,35.3750114,0.0720507,15.6260595,21.7402039,501.5864077579792,286.11025454832645,0,0.02
926,20.6,34.7935944,0.0701136,14.8789501,19.0347347,23.899832901284206,65.92116933397857,1,0.93
752,9.5,33.3115349,0.0669493,14.1973877,22.8950367,88.0533926534974,35.576785209643205,1,1.0
178,0.0,42.2850876,0.0653111,37.3271408,23.3076286,0.0,200.17175067973517,0,0.01
253,0.0,45.490345,0.059,37.6348877,25.6776485,0.0,2206.5707116106696,0,0.0
907,0.0,37.429142,0.070172,20.8413525,21.9215717,0.0,0.591983389,0,0.16
273,0.0,27.9476776,0.0674402,12.9315395,22.7833672,249.60869798887427,227.0095322486248,0,0.17
857,0.0,39.9038239,0.0722595,15.3962193,20.1956921,192.07788950016305,202.6867201889337,0,0.18
545,0.0,77.0,0.0779342,13.3000002,23.8147202,0.0,402.4674130322405,0,0.0
121,15.4,40.6182747,0.0696178,15.0910282,23.4349995,34.37957110748885,35.96641091960883,1,1.0
218,0.0,47.3671722,0.0678045,30.9137859,22.2615967,213.21439376404993,502.0920484828582,0,0.0
722,22.8,81.6232147,0.0770985,13.2465639,24.3445053,94.80381444633457,59.61010024210338,1,0.99
1141,22.3,33.8167992,0.0664527,14.7711668,22.749155,133.81993596942664,38.93961034448044,1,1.0
1047,26.0,44.1282043,0.0719547,16.0896301,21.1789074,104.29969591577535,20.83778753417856,1,0.98
764,12.6,37.5617104,0.0715132,15.4007835,20.2493134,0.0,34.7432344408686,1,0.95
861,0.0,34.2671394,0.0732233,15.0518465,19.3897438,22.14211967621049,223.21431876488472,0,0.02
960,0.0,81.406601,0.0770789,13.2551537,24.851408,0.0,458.8389631068104,0,0.04
524,14.5,60.5108261,0.0729977,16.3539543,23.4580917,16.07319389293109,63.06595568803801,1,1.0
81,6.0,44.3223305,0.0686891,16.5743484,23.3369846,0.0,84.87561295665407,1,0.97
803,0.0,44.4704437,0.0652846,37.2748108,23.1511574,0.0,304.26900319382645,0,0.0
937,13.1,68.3762283,0.0743513,15.5052195,23.4848957,0.0,71.54794084405441,1,1.0
811,0.0,43.3437309,0.070369,20.1679211,21.7094994,707.1538000540396,98.14268443561264,0,0.12
155,20.7,32.8165207,0.0666698,14.1612549,22.8242836,252.15415009184983,51.17716614570405,1,1.0
793,8.7,61.7586174,0.0722752,17.3441601,23.2571716,39.34985563809455,71.93257083507382,1,1.0
337,7.7,44.0444183,0.0686551,16.5279999,23.3430614,0.0,15.605340031165287,1,0.98
6,13.5,69.6521912,0.0786775,12.8986578,24.7554493,79.06228359909029,125.43960479145134,1,0.96
966,6.9,48.1756325,0.0709545,16.040535,23.5061417,362.26489558343326,37.33173741515599,1,1.0
1322,7.7,70.5034027,0.0798796,12.1866074,24.8557453,139.05066952547844,79.6173189598253,1,0.94
362,0.0,47.6308365,0.0684419,28.6336517,21.9737873,0.0,421.7838144767868,0,0.0
932,2.1,48.5603714,0.0703434,17.0811977,23.4630508,30.61795835137363,35.3204180791027,1,1.0
478,10.1,61.5719566,0.0732123,16.1526814,23.4251404,48.01057691219248,40.19633524511218,1,1.0
187,7.1,77.7902985,0.0771856,13.3839293,24.739048,9.190873041242057,64.13865448260766,1,0.97
170,5.0,47.6692162,0.0723973,15.1739349,21.0259724,30.601137094700004,43.6972251514421,1,1.0
461,18.1,40.3456078,0.0710252,13.9289665,23.5479355,84.72630978134694,77.95404343896669,1,1.0
501,15.0,73.0461349,0.0755027,14.573638,23.947731,73.40334281229381,50.57381952538036,1,1.0
997,0.0,34.5624352,0.0736539,15.04634,21.0582943,370.1804516888825,356.29010462026764,0,0.0
394,0.0,42.325985,0.0649591,39.2419815,24.6447601,428.00919766776,891.0825566936904,0,0.0
1231,7.8,39.5031967,0.0709106,13.7871485,23.5386181,100.09866896856356,33.669748973154604,1,0.99
1224,7.0,47.1827888,0.0710159,16.0127735,22.1525097,853.106303414105,166.51471094977924,1,0.85
280,0.0,44.6892624,0.0590376,38.4567719,24.5082054,87.98236563948706,234.04863728469044,0,0.02
335,11.4,59.9628334,0.0766636,12.9936762,24.1160469,779.2164218868905,28.469905727921187,1,0.94
452,8.6,46.0678673,0.0708109,15.6269035,23.5006275,30.999950487245886,28.76844505488157,1,1.0
1320,17.6,40.1060448,0.0713168,17.6334915,21.645134,34.577450181015,117.3375988157074,1,0.99
535,0.0,33.7078514,0.072258,15.2656956,20.095541,0.0,188.73788586182644,0,0.07
852,10.2,43.0623322,0.0714124,14.2637873,23.5766449,29.634979811705847,33.02353118759236,1,1.0
712,0.0,35.7888451,0.0737747,15.3101625,20.7264462,0.0,57.103386557438085,0,0.18
1090,8.6,35.0004005,0.0742416,14.9013214,20.8410416,139.58417038377294,47.938657674460366,1,0.82
88,7.4,35.1742744,0.0700389,13.4060602,23.4402943,32.644855349473715,63.383974938502206,1,0.97
943,0.0,45.5514755,0.059,37.4702911,25.6963978,0.0,2597.9922258786382,0,0.0
796,15.0,45.2920837,0.0720578,15.2119141,21.0929947,242.64454517500576,54.46000807069549,1,1.0
1240,9.5,32.4460106,0.0668039,14.0335054,22.8233223,133.72978680210716,34.06668989092664,1,1.0
54,13.4,43.957119,0.0644521,39.0273361,23.1886349,57.0748308895558,184.06557700370368,1,0.71
184,0.0,46.0950851,0.0635785,32.6271782,22.8915348,38.309225965178896,29.397979314073883,0,0.08
404,0.0,44.84935,0.064922,35.7658958,23.0945511,0.0,543.9573327156778,0,0.0
1303,7.3,66.9391708,0.0748584,14.649189,23.5777416,184.50109979964176,113.86407487613224,1,0.97
116,10.0,65.5128174,0.0739606,15.6276541,23.3861713,21.305916283016405,62.17578897260357,1,1.0
1011,4.7,43.4176178,0.0714925,14.1931324,23.5834026,81.38619484555076,17.236717814980082,1,1.0
192,0.0,35.1180382,0.0746746,15.4215498,19.9676437,169.55271159248278,38.54502800899956,0,0.33
967,0.0,34.0076866,0.0731906,15.1572332,19.6935215,0.0,289.99109503779664,0,0.02
1033,14.3,56.6871986,0.0723825,16.1392879,22.3615265,69.44716651733849,48.16586602480201,1,1.0
601,11.8,55.5229492,0.0713596,18.2666836,23.5018883,33.55783660039116,53.19124173375596,1,1.0
472,0.0,38.9394188,0.0745847,16.017067,20.355814,116.0821288365122,460.08243578907127,0,0.02
675,0.0,44.994854,0.060288,36.2136154,23.0602283,0.0,925.54739269084,0,0.0
374,0.0,47.9166031,0.0641246,29.4661427,22.6501579,8.408589157841359,663.3042030327535,0,0.01
291,9.0,37.3966522,0.0674285,15.5798035,22.9186325,119.8652382697302,62.22065587402218,1,1.0
438,13.6,70.6152115,0.080526,12.3938999,24.8434391,24.070982651664604,34.117873010966555,1,0.94
